"product_id";"brand_name";"product_name";"SKU";"SRP";"gross_weight";"net_weight";"recyclable_package";"low_fat";"units_per_case";"cases_per_pallet";"shelf_width";"shelf_height";"shelf_depth"
1172;"Horatio";"Horatio Salted Pretzels";909982885;2.77;18.7;16.7;0;0;23;10;16.4;18.4;3.48
1173;"Horatio";"Horatio Cheese Dip";584182097;2.31;7.04;5.03;0;0;3;9;17.5;20.9;11.9
1174;"Horatio";"Horatio Fondue Mix";662208302;2.27;19.6;17.6;0;0;6;11;12.8;3.19;19.8
1175;"Horatio";"Horatio Mini Donuts";-361055148;1.73;7.57;6.57;1;0;23;8;13.4;18.1;8.04
1176;"Horatio";"Horatio Beef Jerky";498555612;1.71;9.63;7.63;1;1;11;11;16.2;5.26;9.27
1177;"Horatio";"Horatio Chocolate Donuts";-1222170500;1.54;8.44;5.43;0;1;16;13;13.9;7.69;9.0
1178;"Horatio";"Horatio Low Fat Chips";-1329193838;3.78;10.5;8.5;0;0;28;13;15.4;12.5;5.23
1179;"Horatio";"Horatio Sesame Crackers";2026631901;2.63;12.6;9.6;0;0;29;12;8.29;14.0;3.96
1180;"Horatio";"Horatio Frosted Cookies";-182043096;3.9;10.6;8.6;1;0;17;7;8.71;15.3;21.4
1181;"Horatio";"Horatio Dried Apples";-1818647316;1.77;20.9;19.8;1;0;15;5;14.4;9.72;17.5
1182;"Horatio";"Horatio Apple Fruit Roll";1243542754;1.4;7.87;6.86;0;0;27;8;21.8;19.0;13.4
1183;"Horatio";"Horatio Strawberry Fruit Roll";1531082735;1.54;7.71;6.71;1;1;25;9;21.9;17.1;7.92
1184;"Horatio";"Horatio Raspberry Fruit Roll";-593470369;2.84;11.1;8.1;0;1;22;12;11.5;3.2;13.7
1185;"Horatio";"Horatio Grape Fruit Roll";669967383;1.35;16.4;14.3;1;0;6;7;18.4;10.5;21.4
1186;"Horatio";"Horatio Dried Dates";2142918912;1.68;9.01;6.01;1;0;32;10;12.0;22.4;5.67
1187;"Horatio";"Horatio Raisins";81787579;2.2;17.9;15.8;1;0;8;11;19.1;18.9;7.26
1188;"Horatio";"Horatio Golden Raisins";662963230;1.79;18.6;16.6;1;1;27;7;6.34;19.3;8.82
1189;"Horatio";"Horatio Dried Apricots";337162442;0.76;12.4;10.3;0;0;8;10;16.9;4.72;15.1
1190;"Horatio";"Horatio Frosted Donuts";-2012105000;1.3;11.8;8.8;0;1;27;12;5.82;4.95;12.2
1191;"Musial";"Musial Tasty Candy Bar";1065285630;2.1;19.7;16.7;1;0;33;10;9.17;3.56;14.0
1192;"Musial";"Musial Mint Chocolate Bar";445849173;0.98;13.5;12.5;0;1;9;7;10.9;16.7;7.89
1193;"Musial";"Musial Malted Milk Balls";-1469190155;0.89;13.8;10.8;0;1;22;5;13.2;11.4;12.1
1194;"Musial";"Musial Semi-Sweet Chocolate Bar";-1112728841;2.81;19.6;17.6;0;0;3;6;12.5;9.92;7.27
1195;"Musial";"Musial Bubble Gum";569736464;1.66;8.49;6.48;1;0;19;14;19.0;9.42;15.1
1196;"Musial";"Musial Spicy Mints";1702282772;2.92;14.6;12.6;0;0;5;10;14.3;21.3;14.9
1197;"Musial";"Musial Mints";65678553;3.14;10.3;7.3;0;0;15;12;13.7;13.5;20.7
1198;"Musial";"Musial White Chocolate Bar";-1167098674;3.43;16.0;14.0;0;0;13;8;14.8;20.8;5.8
1199;"Colossal";"Colossal Ravioli";-879558692;2.56;8.6;6.6;0;1;10;7;17.9;20.6;22.5
1200;"Colossal";"Colossal Manicotti";1290855499;1.87;14.7;13.6;1;0;23;9;21.2;4.63;17.4
1201;"Colossal";"Colossal Spaghetti";-1740674044;3.37;21.9;19.8;1;0;12;8;17.8;14.2;4.63
1202;"Colossal";"Colossal Thai Rice";-267722515;3.94;14.3;11.3;1;0;3;9;9.34;19.3;9.29
1203;"Colossal";"Colossal Rice Medly";-1569421074;1.46;15.0;12.0;1;1;31;9;15.3;21.8;3.45
1204;"Portsmouth";"Portsmouth Imported Beer";879428226;2.16;16.2;13.2;1;0;20;10;12.2;4.44;4.97
1205;"Portsmouth";"Portsmouth Light Wine";-2073478985;2.6;19.3;17.2;0;0;4;6;9.24;12.4;13.9
1206;"Portsmouth";"Portsmouth Chardonnay Wine";-322092347;3.43;8.41;7.4;0;0;15;13;14.3;11.6;22.4
1207;"Portsmouth";"Portsmouth Chablis Wine";-1345355797;1.89;21.2;18.2;1;0;20;12;17.0;5.9;3.39
1208;"Portsmouth";"Portsmouth Merlot Wine";2135861826;2.87;10.3;8.3;1;0;32;10;22.1;5.13;11.8
1209;"Portsmouth";"Portsmouth Chardonnay";415135714;2.7;13.1;11.1;1;0;25;11;14.1;3.09;5.96
1210;"Portsmouth";"Portsmouth White Zinfandel Wine";577283811;1.7;11.2;9.19;1;0;28;10;16.7;17.4;6.42
1211;"Portsmouth";"Portsmouth Light Beer";-1840904963;3.79;16.3;15.2;1;0;5;8;21.8;16.7;14.8
1212;"Sphinx";"Sphinx Pumpernickel Bread";1918747769;0.53;8.16;6.15;1;1;33;9;19.1;22.8;12.4
1213;"Sphinx";"Sphinx White Bread";-1391216884;2.93;18.9;16.8;1;0;31;6;15.2;14.9;8.44
1214;"Sphinx";"Sphinx Rye Bread";453555320;1.32;17.8;15.7;0;0;25;8;20.6;16.2;10.6
1215;"Sphinx";"Sphinx English Muffins";546782086;1.46;6.26;4.26;1;1;27;14;3.34;19.0;13.6
1216;"Sphinx";"Sphinx Cranberry Muffins";-1383457803;2.11;13.8;11.8;0;1;18;9;13.4;22.0;13.1
1217;"Sphinx";"Sphinx Muffins";-120020051;1.27;18.1;16.1;0;0;11;7;9.42;14.9;6.1
1218;"Sphinx";"Sphinx Bagels";1352931479;1.83;16.0;14.0;1;0;5;6;12.6;9.53;8.63
1219;"Sphinx";"Sphinx Blueberry Muffins";1724593353;2.36;7.55;5.55;1;1;3;13;12.8;7.0;5.64
1220;"Sphinx";"Sphinx Wheat Bread";-1794885076;1.95;10.1;7.1;1;1;35;13;16.5;8.55;11.7
1221;"Plato";"Plato Sesame Oil";-2120685864;1.49;21.7;19.7;0;1;19;11;17.4;11.8;17.4
1222;"Plato";"Plato Chunky Peanut Butter";-2042659659;2.45;12.0;9.0;1;1;34;6;19.0;15.9;17.4
1223;"Plato";"Plato Hot Chocolate";275298197;0.59;17.3;16.2;0;1;23;11;6.52;9.87;10.1
1224;"Plato";"Plato Brown Sugar";-538451477;1.24;10.2;8.19;0;0;23;7;3.48;11.8;14.2
1225;"Plato";"Plato White Sugar";2035789707;1.72;11.4;9.39;0;0;3;9;22.9;3.41;3.13
1226;"Plato";"Plato French Roast Coffee";-2097029491;2.96;9.43;7.43;1;0;32;14;3.97;11.3;5.64
1227;"Plato";"Plato Decaf Coffee";-414564185;2.81;6.23;5.23;1;0;31;6;8.08;16.6;6.64
1228;"Plato";"Plato Regular Coffee";-755565534;2.19;6.78;4.78;0;0;33;11;8.45;4.46;6.49
1229;"Plato";"Plato Vegetable Oil";35123894;1.3;14.5;12.5;1;0;32;11;7.25;21.6;4.06
1230;"Plato";"Plato Corn Oil";-1197653333;0.77;13.4;10.3;1;1;26;12;22.9;6.3;18.7
1231;"Plato";"Plato Tomato Sauce";-910113351;3.71;11.8;10.8;0;0;28;14;8.35;17.5;11.1
1232;"Plato";"Plato Canola Oil";1460113617;1.13;7.95;6.94;0;0;5;14;11.2;8.7;11.7
1233;"Plato";"Plato Grape Preserves";-1571415927;0.73;20.9;17.8;0;1;23;13;17.9;11.9;11.5
1234;"Plato";"Plato Columbian Coffee";-98464397;0.56;16.7;13.7;0;0;33;9;16.8;17.4;12.2
1235;"Plato";"Plato Strawberry Jelly";467510693;1.38;14.9;11.8;1;0;5;9;7.75;21.7;17.8
1236;"Plato";"Plato Pepper";1048686344;3.32;16.5;13.5;1;1;2;13;7.02;9.9;4.2
1237;"Plato";"Plato Low Fat Apple Butter";722885556;2.75;9.02;6.02;0;1;32;9;11.8;9.66;15.9
1238;"Plato";"Plato Salt";800911761;1.47;14.8;13.8;1;1;3;11;11.0;8.1;11.0
1239;"Plato";"Plato Apple Butter";-222351689;2.28;12.7;10.6;1;0;6;7;15.0;22.7;10.9
1240;"Plato";"Plato Oregano";-1989847353;2.26;15.7;14.6;1;0;35;11;22.2;3.24;11.8
1241;"Plato";"Plato Apple Jelly";-1842899816;2.98;6.42;3.42;0;0;3;10;16.3;7.3;14.1
1242;"Plato";"Plato Grape Jam";746541929;1.98;19.9;17.8;0;0;24;12;14.9;9.62;11.8
1243;"Plato";"Plato Apple Jam";-1671646845;1.18;9.7;8.69;1;1;5;8;5.94;22.5;19.4
1244;"Plato";"Plato Strawberry Jam";2088005886;1.21;19.0;17.0;1;0;24;8;6.41;3.45;18.3
1245;"Plato";"Plato Creamy Peanut Butter";-1221958766;2.32;18.3;17.2;0;1;30;6;5.42;18.1;12.9
1246;"Plato";"Plato Strawberry Preserves";1645918087;1.54;14.5;13.5;1;0;15;11;16.7;3.68;16.0
1247;"Plato";"Plato Extra Chunky Peanut Butter";-493835578;1.68;19.3;16.2;1;0;23;14;14.9;13.2;18.8
1248;"Plato";"Plato Apple Preserves";-191095036;3.33;12.6;11.6;1;0;25;8;14.3;20.8;7.75
1249;"Plato";"Plato Grape Jelly";312909942;1.48;9.3;7.3;1;1;22;10;18.5;4.22;3.19
1250;"Skinner";"Skinner Berry Juice";1785861471;2.16;9.17;8.17;0;0;33;10;8.03;21.1;15.1
1251;"Skinner";"Skinner Mango Drink";-2137443950;3.58;11.4;8.39;1;0;28;9;19.4;22.4;14.4
1252;"Skinner";"Skinner Strawberry Drink";-1361955083;2.28;21.8;19.7;0;0;24;9;12.2;4.51;10.5
1253;"Skinner";"Skinner Cream Soda";-1687755871;1.71;8.77;5.77;1;0;27;9;10.7;17.2;16.4
1254;"Skinner";"Skinner Diet Soda";-1609729666;3.67;8.31;7.31;1;0;7;9;8.52;20.5;6.56
1255;"Skinner";"Skinner Cola";1661974180;1.24;20.7;18.7;1;0;14;10;9.12;7.0;12.6
1256;"Skinner";"Skinner Diet Cola";848224507;1.22;15.2;13.1;1;0;29;9;21.5;22.1;19.4
1257;"Skinner";"Skinner Orange Juice";800858828;1.94;7.87;5.86;1;0;4;9;5.93;6.11;6.7
1258;"Skinner";"Skinner Cranberry Juice";-873083873;0.61;15.2;13.1;0;0;12;10;21.2;4.39;9.41
1259;"Skinner";"Skinner Apple Juice";809381432;2.14;14.7;11.6;1;0;26;10;19.0;7.69;19.5
1260;"Skinner";"Skinner Apple Drink";468380084;0.67;7.11;5.11;0;1;16;9;18.3;21.5;11.9
1261;"Johnson";"Johnson Oatmeal";1259069512;0.6;18.3;16.2;1;1;17;5;16.8;19.3;12.8
1262;"Johnson";"Johnson Corn Puffs";26292285;0.76;11.1;10.1;0;1;6;11;11.1;7.71;12.3
1263;"Johnson";"Johnson Wheat Puffs";1987192700;0.83;10.5;7.5;0;1;25;6;8.9;20.1;21.9
1264;"Johnson";"Johnson Grits";56952811;2.35;21.2;19.2;0;1;6;12;15.1;6.73;15.4
1265;"Pleasant";"Pleasant Canned Beets";-547283086;0.72;9.71;7.71;1;0;26;10;17.5;20.6;3.48
1266;"Pleasant";"Pleasant Creamed Corn";925668444;1.18;10.0;8.0;0;0;27;12;9.83;20.9;10.2
1267;"Pleasant";"Pleasant Canned String Beans";-1135462890;1.6;7.5;6.5;1;0;30;10;19.7;19.9;10.4
1268;"Pleasant";"Pleasant Chicken Soup";-554287239;1.3;20.5;18.5;0;1;33;11;8.88;8.95;3.14
1269;"Pleasant";"Pleasant Canned Yams";-685774810;3.97;11.5;8.5;0;0;16;12;6.88;9.72;10.3
1270;"Pleasant";"Pleasant Vegetable Soup";-802061822;2.69;20.5;18.5;1;0;4;13;22.5;9.5;9.38
1271;"Pleasant";"Pleasant Canned Tomatos";-1825325271;3.5;6.12;3.11;1;1;13;7;14.1;18.7;13.2
1272;"Pleasant";"Pleasant Noodle Soup";-771401296;2.48;18.2;16.2;0;1;31;9;7.15;4.35;11.3
1273;"Pleasant";"Pleasant Regular Ramen Soup";1608526672;3.31;12.5;9.5;1;1;4;7;19.7;17.5;12.5
1274;"Pleasant";"Pleasant Chicken Noodle Soup";97314337;1.31;20.2;19.2;1;0;36;10;8.2;20.5;17.0
1275;"Pleasant";"Pleasant Turkey Noodle Soup";-647514004;1.17;13.5;12.5;1;0;9;6;17.6;22.6;3.46
1276;"Pleasant";"Pleasant Beef Soup";-2136574559;1.43;16.9;14.8;1;0;2;8;18.9;18.7;4.16
1277;"Pleasant";"Pleasant Canned Peas";716101733;2.54;19.9;17.8;1;0;25;7;16.3;22.5;17.6
1278;"Pleasant";"Pleasant Chicken Ramen Soup";1910618154;2.82;20.2;19.2;1;1;9;9;8.26;5.08;14.4
1279;"Pleasant";"Pleasant Canned Tuna in Water";-423448728;2.96;6.41;3.4;1;0;16;8;19.6;15.5;13.1
1280;"Pleasant";"Pleasant Canned Tuna in Oil";1941278680;1.37;8.91;5.9;1;0;7;9;4.84;8.17;19.2
1281;"Pleasant";"Pleasant Large Canned Shrimp";1337042783;2.77;16.0;14.0;0;1;13;10;20.9;20.0;16.3
1282;"Pleasant";"Pleasant Fancy Canned Anchovies";-1484972984;3.44;9.42;7.42;1;1;30;11;12.1;6.6;15.2
1283;"Pleasant";"Pleasant Fancy Canned Clams";-918997893;0.79;9.65;7.64;1;0;14;8;15.7;3.56;4.52
1284;"Pleasant";"Pleasant Fancy Canned Oysters";-337822242;2.43;8.46;7.46;0;0;30;7;3.6;20.4;21.7
1285;"Pleasant";"Pleasant Fancy Canned Sardines";1004237842;1.87;13.2;11.1;1;1;29;7;9.96;11.0;14.6
1286;"Pleasant";"Pleasant Rice Soup";1082264047;0.9;14.0;12.0;1;1;33;8;4.61;16.9;6.29
1287;"Toucan";"Toucan Canned Mixed Fruit";59000597;1.4;17.9;15.8;1;1;32;5;4.87;14.1;4.44
1288;"Toucan";"Toucan Canned Peaches";918611357;1.38;16.8;15.7;0;0;3;10;11.5;17.6;11.6
1289;"Toretti";"Toretti Rosy Sunglasses";-802114755;1.21;18.9;15.8;0;0;26;7;3.15;16.9;5.4
1290;"Framton";"Framton Eyeglass Screwdriver";1981640206;3.21;19.8;17.7;1;0;21;11;4.21;21.1;20.5
1291;"Framton";"Framton City Map";1236811864;2.3;20.7;19.7;1;0;8;10;8.82;3.47;15.2
1292;"Booker";"Booker Low Fat Cottage Cheese";-1166176349;3.33;18.5;15.5;0;0;24;10;16.2;8.86;5.97
1293;"Booker";"Booker Low Fat Sour Cream";-1958211569;1.44;8.25;5.25;0;1;22;6;17.3;16.2;11.0
1294;"Booker";"Booker Sour Cream";-763695148;1.72;6.75;4.75;1;1;13;10;9.88;19.7;20.9
1295;"Booker";"Booker Jack Cheese";1197205266;1.85;14.8;13.8;1;0;19;13;21.3;14.9;15.3
1296;"Booker";"Booker Muenster Cheese";-733034623;2.51;14.1;12.1;1;0;15;12;20.3;9.64;9.89
1297;"Booker";"Booker String Cheese";-1337270519;1.66;21.6;18.6;1;0;30;8;11.3;17.1;4.41
1298;"Booker";"Booker Low Fat String Cheese";135681010;1.34;6.3;5.3;1;0;22;8;17.3;19.6;18.5
1299;"Booker";"Booker Havarti Cheese";507342884;2.76;13.8;11.8;1;1;16;12;19.5;10.5;22.9
1300;"Booker";"Booker Head Cheese";1282831751;1.45;17.3;15.2;1;0;19;5;17.1;13.2;21.2
1301;"Booker";"Booker Cheese Spread";957030964;0.94;8.42;5.42;1;0;25;10;5.08;19.6;10.9
1302;"Booker";"Booker Sharp Cheddar Cheese";-1592049255;1.85;11.9;9.89;1;1;10;8;3.68;6.77;4.24
1303;"Booker";"Booker Mild Cheddar Cheese";1679654591;0.68;12.2;10.1;0;0;6;9;15.3;20.3;6.03
1304;"Booker";"Booker Large Curd Cottage Cheese";-1755701945;0.67;7.43;4.42;0;1;13;8;13.8;18.1;6.91
1305;"Booker";"Booker 2% Milk";818539239;0.57;16.3;15.2;0;0;27;10;22.6;19.0;20.8
1306;"Booker";"Booker Buttermilk";-692673097;2.47;13.1;11.1;0;0;29;7;6.76;4.42;21.8
1307;"Booker";"Booker Chocolate Milk";-1437501438;1.32;18.6;16.6;1;0;28;7;12.4;20.3;5.17
1308;"Booker";"Booker 1% Milk";454477645;2.58;18.3;16.2;0;0;14;6;8.75;12.5;15.3
1309;"Booker";"Booker Whole Milk";-1182126575;3.46;15.1;13.1;1;0;13;6;12.8;17.8;16.3
1310;"Booker";"Booker Strawberry Yogurt";1880063495;3.98;20.9;18.8;0;0;12;11;3.53;3.84;14.4
1311;"Booker";"Booker Blueberry Yogurt";-254190610;3.22;21.7;19.7;0;1;5;6;8.09;15.2;8.61
1312;"Lake";"Lake Chicken Hot Dogs";2110536797;1.53;12.3;11.3;0;1;26;10;13.7;4.9;8.42
1313;"Lake";"Lake Pimento Loaf";-920992746;3.92;19.4;16.3;1;1;17;7;3.03;17.9;20.4
1314;"Lake";"Lake Beef Bologna";551958783;0.64;7.79;5.78;1;1;8;13;17.2;6.32;20.9
1315;"Lake";"Lake Low Fat Bologna";-749739776;1.78;14.4;13.3;0;1;6;8;11.5;19.2;18.2
1316;"Lake";"Lake Turkey Hot Dogs";-168564125;0.71;17.0;15.0;1;1;20;10;14.9;3.05;14.3
1317;"Lake";"Lake Foot-Long Hot Dogs";-300051696;2.26;9.54;8.53;1;1;11;10;19.7;22.8;6.1
1318;"Lake";"Lake Low Fat Cole Slaw";1451334942;0.93;14.4;12.3;1;0;4;10;14.8;5.63;11.4
1319;"Lake";"Lake Cole Slaw";1901619148;1.68;13.2;10.1;0;1;33;7;8.49;3.33;6.64
1320;"Lake";"Lake Roasted Chicken";1087869475;2.66;21.2;19.2;0;1;27;11;21.0;11.9;11.0
1321;"Lake";"Lake Corned Beef";-632856637;2.49;16.9;15.8;1;0;8;8;20.4;4.13;16.7
1322;"Lake";"Lake Sliced Turkey";-470708540;3.2;6.66;5.65;0;1;6;13;21.5;11.4;21.8
1323;"Lake";"Lake Sliced Ham";1406069982;2.94;10.5;8.5;1;1;29;7;4.36;13.1;9.99
1324;"Lake";"Lake Potato Salad";-996918231;3.31;13.5;11.5;0;0;29;7;10.4;20.2;20.9
1325;"Lake";"Lake Sliced Chicken";1855758061;1.43;12.8;9.8;0;1;25;5;9.48;14.9;15.5
1326;"Giant";"Giant Small Brown Eggs";428667619;1.71;9.05;7.05;0;1;20;9;20.8;20.5;18.6
1327;"Giant";"Giant Large Brown Eggs";716207600;3.84;18.8;16.7;0;0;33;7;4.33;18.2;4.8
1328;"Giant";"Giant Small Eggs";-300104630;2.26;12.2;10.1;0;1;35;10;3.69;5.81;13.7
1329;"Giant";"Giant Large Eggs";963333123;1.65;19.8;16.7;1;1;27;9;22.6;21.0;5.76
1330;"Giant";"Giant Egg Substitute";-1858682644;1.33;10.9;9.89;1;1;33;13;10.5;7.37;15.4
1331;"Carrington";"Carrington Low Fat Waffles";940272877;2.74;10.3;8.3;1;0;29;6;7.86;22.0;15.0
1332;"Carrington";"Carrington Orange Popsicles";-711531903;0.69;14.7;12.6;1;0;14;12;20.8;8.17;10.5
1333;"Carrington";"Carrington Frozen Chicken Breast";1389960956;0.93;9.92;8.92;1;1;21;12;19.3;5.89;11.3
1334;"Carrington";"Carrington Frozen Pancakes";-959306486;1.84;19.7;17.7;1;0;17;12;12.1;22.4;15.0
1335;"Carrington";"Carrington Low Fat French Fries";2118084144;2.41;8.15;6.14;0;0;7;11;15.1;3.05;8.1
1336;"Carrington";"Carrington Frozen Sausage Pizza";1304334471;3.39;18.8;17.7;1;0;17;14;21.3;9.63;21.6
1337;"Carrington";"Carrington Blueberry Waffles";-1439496291;0.57;7.64;5.63;0;1;22;12;8.84;13.5;4.5
1338;"Carrington";"Carrington Fajita French Fries";-1277348193;2.22;16.1;14.1;1;0;29;9;3.58;18.8;18.7
1339;"Carrington";"Carrington Waffles";405117113;1.31;10.4;8.39;1;1;32;7;16.3;20.9;14.8
1340;"Carrington";"Carrington Frozen Pepperoni Pizza";-130197452;2.57;12.1;11.1;1;1;35;7;14.8;13.5;21.2
1341;"Carrington";"Carrington Frozen Cheese Pizza";854805192;3.45;19.2;18.2;1;1;12;14;12.8;14.3;8.42
1342;"Carrington";"Carrington Frozen Mushroom Pizza";-377972034;3.73;18.5;15.5;0;0;5;10;13.8;22.4;10.4
1343;"Carrington";"Carrington Apple Cinnamon Waffles";-284745269;2.87;13.7;11.6;1;1;36;7;11.0;17.9;6.27
1344;"Carrington";"Carrington Frozen Carrots";2079982138;1.52;9.89;7.89;1;0;19;9;4.05;3.5;4.36
1345;"Carrington";"Carrington Turkey TV Dinner";-951547405;3.68;10.2;9.19;0;1;14;8;6.02;20.4;18.6
1346;"Carrington";"Carrington Chicken TV Dinner";-432341867;2.35;9.06;6.06;1;0;2;12;12.9;12.8;20.8
1347;"Carrington";"Carrington Beef TV Dinner";133633224;1.77;21.2;20.2;1;1;2;9;14.5;21.7;16.4
1348;"Carrington";"Carrington Pancake Mix";909122091;2.47;14.5;13.5;0;1;23;13;10.7;9.08;15.8
1349;"Carrington";"Carrington Grape Popsicles";583321303;2.9;12.5;10.5;0;1;11;11;22.8;4.77;5.87
1350;"Carrington";"Carrington Home Style French Fries";467034292;0.92;6.87;5.86;0;0;7;12;5.39;3.53;9.52
1351;"Carrington";"Carrington Lime Popsicles";-556229158;1.67;20.2;18.2;0;0;21;13;16.4;15.8;19.6
1352;"Carrington";"Carrington Ice Cream";-1369978831;2.65;17.7;14.7;1;1;18;10;16.3;20.4;22.3
1353;"Carrington";"Carrington Ice Cream Sandwich";1204262353;2.24;13.9;12.8;1;0;19;7;17.7;20.4;22.9
1354;"Carrington";"Carrington Frozen Cauliflower";606977676;1.48;9.18;8.18;0;0;1;7;6.2;3.69;6.31
1355;"Carrington";"Carrington Frozen Broccoli";-2005524314;0.63;17.2;15.2;1;0;26;9;7.34;15.6;8.18
1356;"Carrington";"Carrington Frozen Corn";1754128417;1.6;11.9;9.89;0;0;10;8;4.8;14.5;6.59
1357;"Carrington";"Carrington Frozen Peas";-1555836235;2.71;21.8;19.7;1;1;3;13;16.4;13.2;22.8
1358;"Carrington";"Carrington Popsicles";1506353834;2.1;11.5;8.5;0;0;13;8;16.4;7.24;17.9
1359;"Carrington";"Carrington Frozen Chicken Thighs";1599580600;1.24;21.5;19.5;1;1;12;6;6.07;8.19;9.27
1360;"Carrington";"Carrington Frozen Chicken Wings";-330659289;2.42;9.4;8.39;0;1;11;7;18.0;19.8;19.9
1361;"Carrington";"Carrington Lemon Popsicles";932778464;1.81;11.5;9.5;1;0;6;8;9.66;19.1;13.6
1362;"Hilltop";"Hilltop Silky Smooth Hair Conditioner";1451984002;1.49;13.1;10.1;0;0;9;10;10.2;9.54;5.04
1363;"Hilltop";"Hilltop Tartar Control Toothpaste";2017959093;2.66;8.5;6.5;0;0;6;13;8.23;11.4;21.4
1364;"Hilltop";"Hilltop Whitening Toothpast";-1501519336;1.6;19.8;17.7;1;0;29;13;17.1;7.88;12.7
1365;"Hilltop";"Hilltop Toothpaste";-1827320124;0.53;6.18;4.17;1;0;24;12;8.59;9.15;12.0
1366;"Hilltop";"Hilltop Deodorant";-1943607135;2.76;17.2;15.2;0;0;30;10;21.6;21.0;13.6
1367;"Hilltop";"Hilltop Conditioning Shampoo";1328096711;3.57;16.3;13.2;0;0;19;10;15.8;5.39;8.92
1368;"Hilltop";"Hilltop Extra Moisture Shampoo";514347037;3.55;18.6;16.6;1;0;14;9;7.35;6.66;8.21
1369;"Hilltop";"Hilltop Angled Toothbrush";466981358;3.38;13.7;10.6;1;0;20;7;20.3;18.5;9.77
1370;"Hilltop";"Hilltop Apricot Shampoo";-1044230977;2.38;16.0;13.0;1;0;16;6;11.8;19.7;9.06
1371;"Hilltop";"Hilltop Childrens Aspirin";838047106;2.47;6.4;4.4;1;0;33;12;15.4;8.09;16.9
1372;"Hilltop";"Hilltop Buffered Aspirin";302732541;2.49;6.49;4.48;1;0;10;13;13.7;8.08;21.9
1373;"Hilltop";"Hilltop 200 MG Ibuprofen";1287735185;3.6;8.77;7.77;1;0;5;12;5.21;9.35;21.2
1374;"Hilltop";"Hilltop 200 MG Acetominifen";54957958;2.89;18.9;17.8;1;0;23;9;14.1;5.6;13.0
1375;"Hilltop";"Hilltop HCL Nasal Spray";2015858373;2.13;21.1;19.1;1;0;25;11;5.63;6.87;12.3
1376;"Hilltop";"Hilltop Dishwasher Detergent";-1782055165;1.68;21.5;18.5;1;0;22;14;8.96;16.9;12.2
1377;"Hilltop";"Hilltop Multi-Symptom Cold Remedy";-518617412;2.83;10.6;8.6;1;0;4;10;12.6;5.03;20.6
1378;"Hilltop";"Hilltop Childrens Cold Remedy";954334117;0.73;12.9;9.89;1;0;6;13;4.06;6.3;19.9
1379;"Hilltop";"Hilltop Laundry Detergent";1325995991;1.92;9.26;8.26;0;0;15;11;22.5;5.76;6.52
1380;"Hilltop";"Hilltop Mint Mouthwash";1078380209;3.62;19.3;16.2;0;0;32;7;11.5;22.0;18.3
1381;"Sunset";"Sunset 60 Watt Lightbulb";752579421;2.17;21.6;20.6;0;0;34;9;22.9;3.28;17.6
1382;"Sunset";"Sunset Plastic Forks";636292410;1.13;21.7;19.7;1;0;5;8;21.3;3.27;22.6
1383;"Sunset";"Sunset Plastic Spoons";-386971040;2.59;19.0;17.0;0;0;7;10;7.48;16.4;18.5
1384;"Sunset";"Sunset Plastic Knives";-1200720714;2.57;13.1;11.1;0;0;24;7;16.4;12.6;10.3
1385;"Sunset";"Sunset C-Size Batteries";-1053773177;2.4;14.5;12.5;1;0;29;14;14.7;12.8;14.8
1386;"Sunset";"Sunset 100 Watt Lightbulb";1535668568;1.64;16.7;13.7;1;0;31;7;6.17;14.1;14.1
1387;"Sunset";"Sunset AAA-Size Batteries";-882520206;3.49;10.9;8.89;1;0;14;13;15.1;10.3;5.96
1388;"Sunset";"Sunset Paper Plates";-1417834771;1.75;13.2;11.1;1;0;9;11;6.59;11.6;5.24
1389;"Sunset";"Sunset Paper Cups";-1386578117;2.63;13.6;11.6;1;0;12;9;9.92;21.6;5.11
1390;"Sunset";"Sunset 75 Watt Lightbulb";1675611952;1.91;18.7;16.7;1;0;30;5;13.5;9.77;13.5
1391;"Sunset";"Sunset Toilet Bowl Cleaner";-658454929;1.16;20.9;19.8;1;0;26;13;5.02;11.0;12.8
1392;"Sunset";"Sunset Counter Cleaner";1706272478;0.83;21.0;18.0;0;0;2;6;3.36;11.0;17.8
1393;"Sunset";"Sunset Glass Cleaner";1102036581;1.85;16.4;14.3;1;0;19;11;12.2;7.46;9.13
1394;"Sunset";"Sunset 25 Watt Lightbulb";-1719979186;2.53;18.7;16.7;1;0;15;10;3.72;8.73;8.42
1395;"Sunset";"Sunset AA-Size Batteries";-1348317311;2.95;17.9;14.8;1;0;10;14;17.9;13.1;3.7
1396;"Sunset";"Sunset D-Size Batteries";-572828444;2.65;15.1;12.1;0;0;5;13;4.14;6.25;19.5
1397;"Sunset";"Sunset Paper Towels";-1658062007;1.43;10.2;7.19;0;0;5;7;17.1;18.1;21.1
1398;"Sunset";"Sunset Soft Napkins";-1774349018;3.15;9.38;8.38;1;0;35;11;11.4;22.4;16.4
1399;"Sunset";"Sunset Scented Tissue";1497354828;1.78;11.6;10.6;1;0;31;10;22.8;3.76;15.6
1400;"Sunset";"Sunset Toilet Paper";-1743688492;0.86;8.0;7.0;0;0;29;13;15.8;15.8;16.7
1401;"Sunset";"Sunset Tissues";636239476;1.59;10.2;8.19;0;0;31;7;7.32;17.0;16.0
1402;"Sunset";"Sunset Scented Toilet Tissue";-874972859;2.59;9.43;7.43;0;0;20;7;21.5;21.4;11.2
